match_id,season_id,season,date,home_team,away_team,home_goals,away_goals,has_data,home_possession_pct,away_possession_pct,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_big_chances,away_big_chances,home_chances_created,away_chances_created,home_xg_api,away_xg_api,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_corners,away_corners,home_crosses,away_crosses,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_clearances,away_clearances,home_duels_won,away_duels_won,home_tackles,away_tackles,home_tackles_successful,away_tackles_successful,home_key_passes,away_key_passes,home_penalty_goals,away_penalty_goals,home_own_goals,away_own_goals,home_touches_opp_box,away_touches_opp_box,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_counter_attacks,away_counter_attacks,home_goals,away_goals,home_xg_calc,away_xg_calc
cpl::Football_Match::31a70bdceaf0445fb3c6d07a9bdd11ce,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-08,Forge,Inter Toronto,2,1,1,60,40,15,11,7,4,10,5,5,6,2,2,2,1,12,6,0,0,526,335,85,77,10,6,19,15,10,8,0,1,0,0,2,3,3,5,13,14,53,53,21,21,12,16,12,6,0,1,0,0,0,0,0,0,0,0,2,1,1.7,0.98
cpl::Football_Match::25974f35acb446c69615455e20819734,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-11,Edmonton,Cavalry,0,1,1,47,53,8,14,4,6,3,4,5,10,1,2,1,3,5,9,0,0,356,394,66,71,3,2,12,20,20,9,2,2,1,0,1,2,5,4,30,17,49,63,12,21,9,16,5,9,0,1,0,0,0,0,0,0,1,2,0,1,0.71,1.08
cpl::Football_Match::25974f35acb446c69615455e20819734,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-11,Edmonton,Cavalry,0,1,1,47,53,8,14,4,6,3,4,5,10,1,2,1,3,5,9,0,0,356,394,66,71,3,2,12,20,20,9,2,2,1,0,1,2,5,4,30,17,49,63,12,21,9,16,5,9,0,1,0,0,0,0,0,0,1,2,0,1,0.71,1.08
cpl::Football_Match::009a61e265eb4f219a28b3ddf1263592,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-11,Pacific,Inter Toronto,0,2,1,57,43,17,10,4,3,10,7,7,3,6,1,1,2,14,7,0,0,531,408,80,74,3,0,24,10,19,13,1,1,0,0,1,0,1,4,13,24,73,74,22,21,15,9,14,7,0,0,0,0,0,0,0,0,0,0,0,2,1.61,1.08
cpl::Football_Match::009a61e265eb4f219a28b3ddf1263592,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-11,Pacific,Inter Toronto,0,2,1,57,43,17,10,4,3,10,7,7,3,6,1,1,2,14,7,0,0,531,408,80,74,3,0,24,10,19,13,1,1,0,0,1,0,1,4,13,24,73,74,22,21,15,9,14,7,0,0,0,0,0,0,0,0,0,0,0,2,1.61,1.08
cpl::Football_Match::9167ef00088440fc9947c3f4835a7950,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-12,Valour,Forge,1,3,1,32,68,11,12,3,5,6,7,5,5,2,2,1,3,7,10,0,0,273,582,74,91,5,5,5,11,20,12,2,1,1,0,2,1,2,2,18,11,47,47,23,9,16,5,7,10,0,1,0,0,0,0,0,0,0,0,1,3,1.02,1.24
cpl::Football_Match::9167ef00088440fc9947c3f4835a7950,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-12,Valour,Forge,1,3,1,32,68,11,12,3,5,6,7,5,5,2,2,1,3,7,10,0,0,273,582,74,91,5,5,5,11,20,12,2,1,1,0,2,1,2,2,18,11,47,47,23,9,16,5,7,10,0,1,0,0,0,0,0,0,0,0,1,3,1.02,1.24
cpl::Football_Match::814d171fbddd416fa120bcc69de91d26,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-14,Pacific,Edmonton,1,0,1,45,55,12,12,3,2,6,6,6,6,5,4,0,1,8,10,0,0,389,476,77,80,3,4,13,15,19,12,0,2,0,0,1,1,2,2,25,24,56,57,21,15,14,11,8,10,0,0,0,0,0,0,0,0,0,0,1,0,1.05,1.0
cpl::Football_Match::814d171fbddd416fa120bcc69de91d26,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-14,Pacific,Edmonton,1,0,1,45,55,12,12,3,2,6,6,6,6,5,4,0,1,8,10,0,0,389,476,77,80,3,4,13,15,19,12,0,2,0,0,1,1,2,2,25,24,56,57,21,15,14,11,8,10,0,0,0,0,0,0,0,0,0,0,1,0,1.05,1.0
cpl::Football_Match::24bdf3da443d4769aadc0c6f84d6f112,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-15,Forge,Wanderers,2,2,1,58,42,13,15,3,7,6,9,7,6,7,2,2,4,9,9,0,0,457,327,82,73,11,6,22,15,11,14,1,1,0,0,2,1,5,1,13,32,45,53,11,18,8,12,9,9,0,0,0,0,0,0,0,0,0,2,2,2,1.08,1.61
cpl::Football_Match::24bdf3da443d4769aadc0c6f84d6f112,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-15,Forge,Wanderers,2,2,1,58,42,13,15,3,7,6,9,7,6,7,2,2,4,9,9,0,0,457,327,82,73,11,6,22,15,11,14,1,1,0,0,2,1,5,1,13,32,45,53,11,18,8,12,9,9,0,0,0,0,0,0,0,0,0,2,2,2,1.08,1.61
cpl::Football_Match::3b90ac28c439451d9a273e9d06d33998,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-15,Inter Toronto,Valour,2,4,1,63,37,20,20,6,8,11,11,9,9,5,4,3,2,15,14,0,0,491,295,78,66,7,6,30,8,9,13,1,2,0,0,2,3,4,4,10,34,63,52,17,22,13,18,15,14,0,0,0,0,0,0,0,0,0,0,2,4,1.89,1.99
cpl::Football_Match::3b90ac28c439451d9a273e9d06d33998,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-15,Inter Toronto,Valour,2,4,1,63,37,20,20,6,8,11,11,9,9,5,4,3,2,15,14,0,0,491,295,78,66,7,6,30,8,9,13,1,2,0,0,2,3,4,4,10,34,63,52,17,22,13,18,15,14,0,0,0,0,0,0,0,0,0,0,2,4,1.89,1.99
cpl::Football_Match::62644c793d4542e3b783b45555e07226,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-18,Wanderers,Forge,1,1,1,34,66,14,6,3,2,11,4,3,2,2,2,0,1,10,3,0,0,285,553,70,83,4,8,15,23,9,10,1,1,0,0,4,4,1,2,31,11,67,39,30,21,25,15,10,3,0,0,0,0,0,0,0,0,0,0,1,1,1.56,0.64
cpl::Football_Match::62644c793d4542e3b783b45555e07226,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-18,Wanderers,Forge,1,1,1,34,66,14,6,3,2,11,4,3,2,2,2,0,1,10,3,0,0,285,553,70,83,4,8,15,23,9,10,1,1,0,0,4,4,1,2,31,11,67,39,30,21,25,15,10,3,0,0,0,0,0,0,0,0,0,0,1,1,1.56,0.64
cpl::Football_Match::debfb4246cc540bd99d4e1b4b57e9ea3,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-21,Wanderers,Valour,0,0,1,52,48,10,13,6,5,4,7,6,6,1,2,2,1,7,10,0,0,428,403,82,76,5,7,25,15,10,12,1,2,0,0,1,3,6,6,25,21,60,58,19,23,14,13,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0.96,1.27
cpl::Football_Match::debfb4246cc540bd99d4e1b4b57e9ea3,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-21,Wanderers,Valour,0,0,1,52,48,10,13,6,5,4,7,6,6,1,2,2,1,7,10,0,0,428,403,82,76,5,7,25,15,10,12,1,2,0,0,1,3,6,6,25,21,60,58,19,23,14,13,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0.96,1.27
cpl::Football_Match::1ef0a5ec88024db1834f82df72f91a88,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-21,Edmonton,Inter Toronto,1,3,1,55,45,14,12,5,6,10,7,4,5,5,4,1,2,9,10,0,0,451,374,84,78,2,4,14,10,18,13,2,0,0,0,0,1,3,3,6,24,57,63,20,23,11,15,9,10,0,0,0,0,0,0,0,0,1,1,1,3,1.57,1.29
cpl::Football_Match::1ef0a5ec88024db1834f82df72f91a88,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-21,Edmonton,Inter Toronto,1,3,1,55,45,14,12,5,6,10,7,4,5,5,4,1,2,9,10,0,0,451,374,84,78,2,4,14,10,18,13,2,0,0,0,0,1,3,3,6,24,57,63,20,23,11,15,9,10,0,0,0,0,0,0,0,0,1,1,1,3,1.57,1.29
cpl::Football_Match::9c8f2f1546cf4a5eaf0f5e1d3a89171f,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-22,Cavalry,Pacific,4,1,1,64,36,16,8,8,2,13,3,3,5,3,3,7,2,12,4,0,0,520,291,82,65,5,3,13,12,13,13,1,3,0,1,2,1,1,4,7,11,49,46,10,15,6,10,12,4,1,1,0,0,0,0,0,0,0,0,4,1,2.05,0.61
cpl::Football_Match::9c8f2f1546cf4a5eaf0f5e1d3a89171f,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-22,Cavalry,Pacific,4,1,1,64,36,16,8,8,2,13,3,3,5,3,3,7,2,12,4,0,0,520,291,82,65,5,3,13,12,13,13,1,3,0,1,2,1,1,4,7,11,49,46,10,15,6,10,12,4,1,1,0,0,0,0,0,0,0,0,4,1,2.05,0.61
cpl::Football_Match::fd4831ea494446c9ad183d87148ede19,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-28,Wanderers,Edmonton,1,1,1,40,60,9,15,4,5,5,9,4,6,1,2,2,0,6,8,0,0,306,475,64,75,6,8,21,20,13,15,1,1,0,0,1,2,4,4,18,14,60,63,27,26,19,18,6,8,0,0,0,1,0,0,0,0,0,0,1,1,0.92,1.51
cpl::Football_Match::fd4831ea494446c9ad183d87148ede19,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-28,Wanderers,Edmonton,1,1,1,40,60,9,15,4,5,5,9,4,6,1,2,2,0,6,8,0,0,306,475,64,75,6,8,21,20,13,15,1,1,0,0,1,2,4,4,18,14,60,63,27,26,19,18,6,8,0,0,0,1,0,0,0,0,0,0,1,1,0.92,1.51
cpl::Football_Match::2cf23205da894a3b94a811713473d88b,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-28,Forge,Pacific,3,0,1,49,51,9,10,4,3,6,2,3,8,2,1,5,1,8,6,0,0,404,426,75,77,1,1,8,14,13,12,5,1,0,0,0,3,3,0,9,17,46,63,15,22,8,15,8,6,0,0,0,0,0,0,0,0,0,0,3,0,1.01,0.63
cpl::Football_Match::2cf23205da894a3b94a811713473d88b,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-28,Forge,Pacific,3,0,1,49,51,9,10,4,3,6,2,3,8,2,1,5,1,8,6,0,0,404,426,75,77,1,1,8,14,13,12,5,1,0,0,0,3,3,0,9,17,46,63,15,22,8,15,8,6,0,0,0,0,0,0,0,0,0,0,3,0,1.01,0.63
cpl::Football_Match::cfb769f5cc5841f68046d0c43e117472,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-28,Inter Toronto,Cavalry,1,1,1,58,42,19,15,5,4,13,10,6,5,5,5,2,1,14,8,0,0,416,300,77,67,6,4,20,8,16,18,2,3,0,2,5,2,3,4,12,21,70,67,11,24,9,13,14,8,0,0,0,0,0,0,0,0,0,0,1,1,1.99,1.55
cpl::Football_Match::cfb769f5cc5841f68046d0c43e117472,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-09-28,Inter Toronto,Cavalry,1,1,1,58,42,19,15,5,4,13,10,6,5,5,5,2,1,14,8,0,0,416,300,77,67,6,4,20,8,16,18,2,3,0,2,5,2,3,4,12,21,70,67,11,24,9,13,14,8,0,0,0,0,0,0,0,0,0,0,1,1,1.99,1.55
cpl::Football_Match::60f201e07ca1476695f37c4e414a6b4e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-02,Edmonton,Forge,0,1,1,52,48,10,15,2,7,7,10,3,5,2,3,0,2,6,11,0,0,494,454,84,81,2,11,14,17,7,8,0,1,0,0,1,1,6,2,21,14,47,49,24,22,15,13,6,11,0,0,0,0,0,0,0,0,0,1,0,1,1.03,1.7
cpl::Football_Match::60f201e07ca1476695f37c4e414a6b4e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-02,Edmonton,Forge,0,1,1,52,48,10,15,2,7,7,10,3,5,2,3,0,2,6,11,0,0,494,454,84,81,2,11,14,17,7,8,0,1,0,0,1,1,6,2,21,14,47,49,24,22,15,13,6,11,0,0,0,0,0,0,0,0,0,1,0,1,1.03,1.7
cpl::Football_Match::4704c42cdb5344929b28924d9db29434,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-02,Cavalry,Valour,4,1,1,62,38,22,6,8,1,16,1,6,5,6,2,6,0,18,4,0,0,433,280,80,63,6,1,26,4,16,13,2,1,0,0,1,2,0,4,9,25,52,43,12,9,6,5,18,4,0,0,0,0,0,0,0,0,0,1,4,1,2.5,0.32
cpl::Football_Match::4704c42cdb5344929b28924d9db29434,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-02,Cavalry,Valour,4,1,1,62,38,22,6,8,1,16,1,6,5,6,2,6,0,18,4,0,0,433,280,80,63,6,1,26,4,16,13,2,1,0,0,1,2,0,4,9,25,52,43,12,9,6,5,18,4,0,0,0,0,0,0,0,0,0,1,4,1,2.5,0.32
cpl::Football_Match::92327b99793b4871936b7228fc95fc0a,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-02,Pacific,Wanderers,1,1,1,60,40,11,10,5,5,7,5,4,5,2,1,2,2,10,5,0,0,502,337,79,65,4,2,16,8,17,12,2,2,0,0,2,1,4,4,22,18,60,68,23,21,15,9,10,5,0,0,0,0,0,0,0,0,0,0,1,1,1.21,1.0
cpl::Football_Match::92327b99793b4871936b7228fc95fc0a,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-02,Pacific,Wanderers,1,1,1,60,40,11,10,5,5,7,5,4,5,2,1,2,2,10,5,0,0,502,337,79,65,4,2,16,8,17,12,2,2,0,0,2,1,4,4,22,18,60,68,23,21,15,9,10,5,0,0,0,0,0,0,0,0,0,0,1,1,1.21,1.0
cpl::Football_Match::89877e1ba66c413fb1f877b22221e015,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-05,Valour,Edmonton,3,1,1,42,58,7,15,4,5,5,12,2,3,1,1,3,4,6,10,0,0,367,496,75,79,0,2,3,13,24,11,2,0,0,0,5,2,4,1,23,5,50,64,14,15,9,12,6,10,1,0,0,0,0,0,0,0,2,0,3,1,0.86,1.78
cpl::Football_Match::89877e1ba66c413fb1f877b22221e015,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-05,Valour,Edmonton,3,1,1,42,58,7,15,4,5,5,12,2,3,1,1,3,4,6,10,0,0,367,496,75,79,0,2,3,13,24,11,2,0,0,0,5,2,4,1,23,5,50,64,14,15,9,12,6,10,1,0,0,0,0,0,0,0,2,0,3,1,0.86,1.78
cpl::Football_Match::741dab9e03a54f53a9e21b94df497f7c,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-05,Cavalry,Wanderers,2,0,1,65,35,9,5,5,0,6,1,3,4,2,3,1,0,5,5,0,0,464,252,83,64,8,2,26,12,14,18,1,2,0,1,4,4,0,3,4,29,55,42,18,18,14,12,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1.06,0.24
cpl::Football_Match::741dab9e03a54f53a9e21b94df497f7c,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-05,Cavalry,Wanderers,2,0,1,65,35,9,5,5,0,6,1,3,4,2,3,1,0,5,5,0,0,464,252,83,64,8,2,26,12,14,18,1,2,0,1,4,4,0,3,4,29,55,42,18,18,14,12,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1.06,0.24
cpl::Football_Match::0b3f63c0cda449e0973c1b15ca31e7d8,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-06,Forge,Inter Toronto,1,0,1,53,47,9,16,3,5,7,10,2,6,1,2,1,2,6,12,0,0,505,440,83,81,1,3,9,22,14,15,1,2,0,0,3,4,5,2,23,7,41,53,13,21,9,13,6,12,1,0,0,0,0,0,0,0,0,0,1,0,1.05,1.63
cpl::Football_Match::0b3f63c0cda449e0973c1b15ca31e7d8,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-06,Forge,Inter Toronto,1,0,1,53,47,9,16,3,5,7,10,2,6,1,2,1,2,6,12,0,0,505,440,83,81,1,3,9,22,14,15,1,2,0,0,3,4,5,2,23,7,41,53,13,21,9,13,6,12,1,0,0,0,0,0,0,0,0,0,1,0,1.05,1.63
cpl::Football_Match::b841830a46674595a6abc54bac45338c,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-09,Wanderers,Pacific,1,1,1,40,60,13,14,4,3,6,8,7,6,2,5,1,2,9,10,0,0,381,573,70,81,5,5,11,24,10,13,2,2,0,0,3,2,3,3,15,27,42,49,12,19,9,10,9,10,1,0,0,0,0,0,0,0,0,0,1,1,1.13,1.29
cpl::Football_Match::b841830a46674595a6abc54bac45338c,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-09,Wanderers,Pacific,1,1,1,40,60,13,14,4,3,6,8,7,6,2,5,1,2,9,10,0,0,381,573,70,81,5,5,11,24,10,13,2,2,0,0,3,2,3,3,15,27,42,49,12,19,9,10,9,10,1,0,0,0,0,0,0,0,0,0,1,1,1.13,1.29
cpl::Football_Match::77adcbfa7425434cab8d986b57f6c536,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-09,Cavalry,Forge,2,1,1,58,42,22,9,7,2,12,7,10,2,5,4,6,2,9,3,0,0,393,295,69,55,7,6,30,13,15,12,2,4,0,0,2,1,1,5,21,36,56,47,16,12,9,5,9,3,0,0,0,0,0,0,0,0,0,2,2,1,2.09,1.0
cpl::Football_Match::77adcbfa7425434cab8d986b57f6c536,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-09,Cavalry,Forge,2,1,1,58,42,22,9,7,2,12,7,10,2,5,4,6,2,9,3,0,0,393,295,69,55,7,6,30,13,15,12,2,4,0,0,2,1,1,5,21,36,56,47,16,12,9,5,9,3,0,0,0,0,0,0,0,0,0,2,2,1,2.09,1.0
cpl::Football_Match::743e2cced1de49179d7464c28db3722d,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-12,Inter Toronto,Forge,4,0,1,55,45,20,14,11,1,14,7,6,7,3,6,3,1,15,10,0,0,437,345,77,71,9,6,22,15,14,9,0,0,0,0,1,0,1,7,23,23,52,49,10,16,8,10,15,10,1,0,0,0,0,0,0,0,1,0,4,0,2.41,1.1
cpl::Football_Match::743e2cced1de49179d7464c28db3722d,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-12,Inter Toronto,Forge,4,0,1,55,45,20,14,11,1,14,7,6,7,3,6,3,1,15,10,0,0,437,345,77,71,9,6,22,15,14,9,0,0,0,0,1,0,1,7,23,23,52,49,10,16,8,10,15,10,1,0,0,0,0,0,0,0,1,0,4,0,2.41,1.1
cpl::Football_Match::252b73c84ceb49f3943a0be727f741ab,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-16,Forge,Cavalry,1,0,1,43,57,10,8,4,2,6,5,4,3,2,1,1,1,8,6,0,0,355,463,70,72,8,3,16,17,20,13,0,2,1,0,3,2,2,3,16,7,71,71,36,26,16,15,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1.04,0.79
cpl::Football_Match::252b73c84ceb49f3943a0be727f741ab,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-16,Forge,Cavalry,1,0,1,43,57,10,8,4,2,6,5,4,3,2,1,1,1,8,6,0,0,355,463,70,72,8,3,16,17,20,13,0,2,1,0,3,2,2,3,16,7,71,71,36,26,16,15,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1.04,0.79
cpl::Football_Match::0bb63aede4bf4692a95e5c871afc3441,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-16,Valour,Inter Toronto,0,4,1,46,54,11,23,4,9,7,16,4,7,3,5,0,4,9,18,0,0,421,486,77,82,4,3,12,13,10,13,1,3,0,0,4,2,5,4,6,14,50,62,11,15,8,12,9,18,0,1,0,0,0,0,0,0,0,3,0,4,1.16,2.58
cpl::Football_Match::0bb63aede4bf4692a95e5c871afc3441,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-16,Valour,Inter Toronto,0,4,1,46,54,11,23,4,9,7,16,4,7,3,5,0,4,9,18,0,0,421,486,77,82,4,3,12,13,10,13,1,3,0,0,4,2,5,4,6,14,50,62,11,15,8,12,9,18,0,1,0,0,0,0,0,0,0,3,0,4,1.16,2.58
cpl::Football_Match::f6f542d358a94343a3aec7b35e5a1abf,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-16,Edmonton,Pacific,3,1,1,49,51,15,8,9,3,9,4,6,4,2,0,3,1,10,5,0,0,384,400,78,78,7,3,16,8,15,10,2,1,0,0,0,1,2,5,5,21,39,46,9,11,5,5,10,5,0,0,0,0,0,0,0,0,0,0,3,1,1.71,0.75
cpl::Football_Match::f6f542d358a94343a3aec7b35e5a1abf,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-16,Edmonton,Pacific,3,1,1,49,51,15,8,9,3,9,4,6,4,2,0,3,1,10,5,0,0,384,400,78,78,7,3,16,8,15,10,2,1,0,0,0,1,2,5,5,21,39,46,9,11,5,5,10,5,0,0,0,0,0,0,0,0,0,0,3,1,1.71,0.75
cpl::Football_Match::c951c0d21c26435882bf7db36f5fe26e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-19,Inter Toronto,Wanderers,0,2,1,60,40,19,13,5,6,12,8,7,5,5,3,6,1,13,10,0,0,487,327,78,73,14,9,25,16,13,14,2,1,0,0,2,0,4,3,14,28,72,47,20,18,14,17,13,10,0,0,0,0,0,0,0,0,1,0,0,2,1.9,1.41
cpl::Football_Match::c951c0d21c26435882bf7db36f5fe26e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-19,Inter Toronto,Wanderers,0,2,1,60,40,19,13,5,6,12,8,7,5,5,3,6,1,13,10,0,0,487,327,78,73,14,9,25,16,13,14,2,1,0,0,2,0,4,3,14,28,72,47,20,18,14,17,13,10,0,0,0,0,0,0,0,0,1,0,0,2,1.9,1.41
cpl::Football_Match::73219b7ad63347418e8cf91cbb472b7a,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-19,Cavalry,Edmonton,3,1,1,55,45,19,7,8,1,12,3,7,4,5,1,5,0,11,4,0,0,397,336,73,67,8,2,19,9,9,19,2,2,0,0,1,1,0,5,10,23,60,50,13,9,6,7,11,4,1,0,0,0,0,0,0,0,0,0,3,1,2.05,0.53
cpl::Football_Match::73219b7ad63347418e8cf91cbb472b7a,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-19,Cavalry,Edmonton,3,1,1,55,45,19,7,8,1,12,3,7,4,5,1,5,0,11,4,0,0,397,336,73,67,8,2,19,9,9,19,2,2,0,0,1,1,0,5,10,23,60,50,13,9,6,7,11,4,1,0,0,0,0,0,0,0,0,0,3,1,2.05,0.53
cpl::Football_Match::f8c34615ae5d4429b9e6e1b665ef9bb5,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-19,Pacific,Valour,2,0,1,52,48,16,12,6,6,7,7,9,5,4,3,3,0,10,7,0,0,442,416,80,80,3,1,17,11,18,10,3,2,0,0,1,8,6,3,17,17,47,61,23,15,16,10,10,7,0,0,0,0,0,0,0,0,0,0,2,0,1.41,1.29
cpl::Football_Match::f8c34615ae5d4429b9e6e1b665ef9bb5,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-19,Pacific,Valour,2,0,1,52,48,16,12,6,6,7,7,9,5,4,3,3,0,10,7,0,0,442,416,80,80,3,1,17,11,18,10,3,2,0,0,1,8,6,3,17,17,47,61,23,15,16,10,10,7,0,0,0,0,0,0,0,0,0,0,2,0,1.41,1.29
cpl::Football_Match::b20f6f35a86f49bbbf266543951eba9f,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-26,Forge,Cavalry,1,0,1,68,32,18,3,7,1,12,2,6,1,2,1,2,0,11,2,0,0,521,242,81,55,4,3,16,9,13,18,1,4,1,1,0,0,1,6,10,24,56,48,11,23,7,16,11,2,0,0,0,0,0,0,0,0,0,0,1,0,1.97,0.32
cpl::Football_Match::b20f6f35a86f49bbbf266543951eba9f,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-10-26,Forge,Cavalry,1,0,1,68,32,18,3,7,1,12,2,6,1,2,1,2,0,11,2,0,0,521,242,81,55,4,3,16,9,13,18,1,4,1,1,0,0,1,6,10,24,56,48,11,23,7,16,11,2,0,0,0,0,0,0,0,0,0,0,1,0,1.97,0.32
cpl::Football_Match::e6694a60cfb24819a23845a500f1604e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-11-02,Cavalry,Forge,0,1,1,60,40,14,4,2,1,8,1,6,3,3,1,2,1,6,4,0,0,323,233,65,58,6,4,27,7,19,21,4,3,0,0,0,1,0,2,7,35,70,66,20,21,10,14,6,4,0,0,0,0,0,0,0,0,0,2,0,1,1.24,0.26
cpl::Football_Match::e6694a60cfb24819a23845a500f1604e,cpl::Football_Season::c8c9bdc288f34aa89073a8bd89d2da3e,2019,2019-11-02,Cavalry,Forge,0,1,1,60,40,14,4,2,1,8,1,6,3,3,1,2,1,6,4,0,0,323,233,65,58,6,4,27,7,19,21,4,3,0,0,0,1,0,2,7,35,70,66,20,21,10,14,6,4,0,0,0,0,0,0,0,0,0,2,0,1,1.24,0.26
cpl::Football_Match::350b86a05f7d4956b99f52955493c128,cpl::Football_Season::11aa5cc094d0481fa8e73d326763584f,2020,2020-08-13,Forge,Cavalry,2,2,1,48,52,9,14,4,6,5,8,4,6,3,4,1,3,7,10,0,0,374,398,73,75,2,4,9,17,17,19,4,1,0,0,3,0,4,2,26,13,55,62,13,10,7,8,7,10,0,1,0,0,0,0,0,0,0,0,2,2,0.92,1.44
